ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO
Indicador  8.5.2.2;2;15.4;17;Tocantins;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;10.8;17;Tocantins;10004;2017;6794;Total
Indicador  8.5.2.2;2;9.3;17;Tocantins;10004;2017;4;Homens
Indicador  8.5.2.2;2;13.1;17;Tocantins;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;10.8;17;Tocantins;10004;2018;6794;Total
Indicador  8.5.2.2;2;10.0;17;Tocantins;10004;2018;4;Homens
Indicador  8.5.2.2;2;12.1;17;Tocantins;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;12.0;17;Tocantins;10004;2019;6794;Total
Indicador  8.5.2.2;2;10.4;17;Tocantins;10004;2019;4;Homens
Indicador  8.5.2.2;2;14.2;17;Tocantins;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;11.2;17;Tocantins;10004;2020;6794;Total
Indicador  8.5.2.2;2;9.4;17;Tocantins;10004;2020;4;Homens
Indicador  8.5.2.2;2;13.9;17;Tocantins;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;14.2;17;Tocantins;10004;2021;6794;Total
Indicador  8.5.2.2;2;10.2;17;Tocantins;10004;2021;4;Homens
Indicador  8.5.2.2;2;19.7;17;Tocantins;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;7.6;17;Tocantins;10004;2022;6794;Total
Indicador  8.5.2.2;2;7.2;17;Tocantins;10004;2022;4;Homens
Indicador  8.5.2.2;2;8.3;17;Tocantins;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;5.8;17;Tocantins;10004;2023;6794;Total
Indicador  8.5.2.2;2;5.0;17;Tocantins;10004;2023;4;Homens
Indicador  8.5.2.2;2;6.9;17;Tocantins;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;5.5;17;Tocantins;10004;2024;6794;Total
Indicador  8.5.2.2;2;4.7;17;Tocantins;10004;2024;4;Homens
Indicador  8.5.2.2;2;6.7;17;Tocantins;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;7.9;21;Maranhão;10004;2012;6794;Total
Indicador  8.5.2.2;2;6.1;21;Maranhão;10004;2012;4;Homens
Indicador  8.5.2.2;2;10.6;21;Maranhão;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;8.1;21;Maranhão;10004;2013;6794;Total
Indicador  8.5.2.2;2;6.6;21;Maranhão;10004;2013;4;Homens
Indicador  8.5.2.2;2;10.5;21;Maranhão;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;7.6;21;Maranhão;10004;2014;6794;Total
Indicador  8.5.2.2;2;5.6;21;Maranhão;10004;2014;4;Homens
Indicador  8.5.2.2;2;10.5;21;Maranhão;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;8.8;21;Maranhão;10004;2015;6794;Total
Indicador  8.5.2.2;2;7.3;21;Maranhão;10004;2015;4;Homens
Indicador  8.5.2.2;2;11.1;21;Maranhão;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;11.9;21;Maranhão;10004;2016;6794;Total
Indicador  8.5.2.2;2;11.0;21;Maranhão;10004;2016;4;Homens
Indicador  8.5.2.2;2;13.4;21;Maranhão;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;13.5;21;Maranhão;10004;2017;6794;Total
Indicador  8.5.2.2;2;12.2;21;Maranhão;10004;2017;4;Homens
Indicador  8.5.2.2;2;15.4;21;Maranhão;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;14.6;21;Maranhão;10004;2018;6794;Total
Indicador  8.5.2.2;2;13.3;21;Maranhão;10004;2018;4;Homens
Indicador  8.5.2.2;2;16.3;21;Maranhão;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;14.1;21;Maranhão;10004;2019;6794;Total
Indicador  8.5.2.2;2;12.4;21;Maranhão;10004;2019;4;Homens
Indicador  8.5.2.2;2;16.5;21;Maranhão;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;15.5;21;Maranhão;10004;2020;6794;Total
Indicador  8.5.2.2;2;14.2;21;Maranhão;10004;2020;4;Homens
Indicador  8.5.2.2;2;17.3;21;Maranhão;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;17.4;21;Maranhão;10004;2021;6794;Total
Indicador  8.5.2.2;2;14.2;21;Maranhão;10004;2021;4;Homens
Indicador  8.5.2.2;2;22.0;21;Maranhão;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;11.4;21;Maranhão;10004;2022;6794;Total
Indicador  8.5.2.2;2;9.2;21;Maranhão;10004;2022;4;Homens
Indicador  8.5.2.2;2;14.5;21;Maranhão;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;7.9;21;Maranhão;10004;2023;6794;Total
Indicador  8.5.2.2;2;7.2;21;Maranhão;10004;2023;4;Homens
Indicador  8.5.2.2;2;8.8;21;Maranhão;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;7.1;21;Maranhão;10004;2024;6794;Total
Indicador  8.5.2.2;2;5.9;21;Maranhão;10004;2024;4;Homens
Indicador  8.5.2.2;2;8.9;21;Maranhão;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;6.0;22;Piauí;10004;2012;6794;Total
Indicador  8.5.2.2;2;5.6;22;Piauí;10004;2012;4;Homens
Indicador  8.5.2.2;2;6.5;22;Piauí;10004;2012;5;Mulheres
